UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;3,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;2,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;18,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;50,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;12,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;15,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;HISTÓRIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;17,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;4,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;11,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;4,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;1,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;3,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;4,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;1,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;CIÊNCIAS SOCIAIS;1,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;1,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;8,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;3,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;5,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;1,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;3,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;0,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;1,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PEDAGOGIA;1,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;5,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;14,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;5,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;2,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;1,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;1,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;4,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;0,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;0,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA ELÉTRICA;1,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;1,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;10,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;2,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;3,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;3,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;2,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;2,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;0,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;0,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA CIVIL;0,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;15,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ENGENHARIA DE PRODUÇÃO;2,0
